ImageID,diagnostics_Image-original_Mean,diagnostics_Image-original_Maximum,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,original_shape_elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_energy,original_firstorder_entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_Totalenergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_Differenceentropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_Jointenergy,original_glcm_Jointentropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_Sumentropy,original_glcm_SumSquares,original_gldm_Dependenceentropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelemphasis,original_gldm_LargeDependenceemphasis,original_gldm_LargeDependenceHighGrayLevelemphasis,original_gldm_LargeDependenceLowGrayLevelemphasis,original_gldm_LowGrayLevelemphasis,original_gldm_SmallDependenceemphasis,original_gldm_SmallDependenceHighGrayLevelemphasis,original_gldm_SmallDependenceLowGrayLevelemphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunemphasis,original_glrlm_LongRunemphasis,original_glrlm_LongRunHighGrayLevelemphasis,original_glrlm_LongRunLowGrayLevelemphasis,original_glrlm_LowGrayLevelRunemphasis,original_glrlm_Runentropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunemphasis,original_glrlm_ShortRunHighGrayLevelemphasis,original_glrlm_ShortRunLowGrayLevelemphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneemphasis,original_glszm_LargeAreaemphasis,original_glszm_LargeAreaHighGrayLevelemphasis,original_glszm_LargeAreaLowGrayLevelemphasis,original_glszm_LowGrayLevelZoneemphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaemphasis,original_glszm_SmallAreaHighGrayLevelemphasis,original_glszm_SmallAreaLowGrayLevelemphasis,original_glszm_Zoneentropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
637,33.01950242,573.765625,268,9,0.849601813,0.682828678,26.60103618,38.95711627,30.01666204,26.62705391,33.83784863,35.44009029,232.2083333,33.09803659,0.41248962,442.9176303,1.90741488,268,148.7266571,195.3248764,7776574.487,1.682196963,23.18367386,3.494340386,225.5696411,15.16281304,169.1999926,167.9766617,108.0946198,117.4750214,10.08138481,170.3439725,0.235355163,7776574.487,0.392932724,388.431496,10.43456698,14.43451606,0.532690633,1.829011482,0.254450705,0.745880919,0.249656966,0.816200268,0.190755224,0.875970473,0.875650891,0.993142388,0.964420322,-0.409323444,0.836447241,0.245462444,3.168001611,0.292100509,2.422268894,0.924746893,0.491794031,6.336003221,2.160955999,0.520865547,5.411692813,17.25373134,0.064379595,21.92398084,105.3059701,0.635261194,11.19776119,121.1791045,1299.033582,13.18380701,0.124518035,0.043850792,0.602637768,0.005071389,62.42819088,0.355023116,0.737293502,11.40842835,3.049593143,33.57035929,0.36007183,0.129825523,3.073791792,82.80949214,0.461513664,0.655281286,0.596914178,0.681268404,7.958788152,0.091969341,5.571428571,0.265306122,1.25170068,12.04761905,407.4285714,4293.380952,43.69874339,0.156335979,2.238095238,0.106575964,0.275028818,4.02844828,0.028884408,4.070656113,0.078358209,244.5623583,0.897156599,0.048731083,3.425967504,0.009674473,0.708467194
2214,610.6754999,9070.935547,53,2,0.910738926,0.507196342,3.327297713,6.560176877,5.830951895,7.071067812,7.280109889,8.306623863,43.625,5.974608444,0.586840002,102.122485,2.340916562,53,2358.204785,3227.614258,418490817.4,4.982453002,446.7207031,2.334995702,3479.653809,267.8579713,2790.840889,2785.704346,2144.022949,1335.630859,185.70139,2809.991665,0.110727802,418490817.4,0.036667853,107260.2877,797.4350571,412905.4041,2706.075481,378.0047368,241.4561391,0.223574183,12.05721623,3.531904092,83.42709789,0.159043948,0.081188004,0.935434083,0.835884799,-0.878258947,0.999791361,0.073503383,27.58167849,0.032887778,5.069041272,0.997959215,0.042682994,55.16335697,3.834766569,154.865219,5.171132247,32.24528302,0.608401566,0.323958704,1.943396226,174.5439658,906.6037736,2.018867925,1698.377358,0.025576284,0.023240124,0.808176101,741.9308176,0.022774974,1.903428888,0.036325222,175.1092029,907.8499171,1.036209537,936.9391896,0.023577445,0.02349222,5.00889363,51.20248057,0.976821437,0.98838897,0.011589281,0.990947616,900.5775989,0.023470914,1.52173913,0.033081285,179.4612476,915.5217391,1.5,1325.652174,0.027591696,0.026410243,35.34782609,0.768431002,0.899154589,825.7669082,0.026160541,5.202803532,0.867924528,0.172495274,0.021838088,0.061830031,6157.016942,2.503128211,56.60243128
1494,46.82051221,847,23188,49,0.624352154,0.395836674,25.16087568,63.56378101,53.85164807,68.15423685,63.07138812,68.27884006,22829.08333,39.68618357,0.282531,13774.53669,0.603376688,23188,178,294,1210444050,2.712223006,40,5.995654909,476,35.10288903,222.9959462,210,108,368,19.16968871,228.476067,1.605418663,1210444050,0.215168406,2474.121167,29.90562381,942.9393067,69.77535282,12.36308081,0.986439587,0.851433889,0.626148585,1.447592049,0.588510539,0.733397545,0.720744185,0.996237148,0.964277309,-0.326519986,0.899353891,0.423739319,5.201937558,0.099896975,4.328713601,0.888710559,0.230785641,10.40387512,3.466258624,3.337380099,6.89419492,1056.569777,0.045565369,35.91119005,4989.324996,4.039956609,33.63744178,170.9951699,4084.416552,8.834667082,0.047723995,0.042788572,2.883282031,0.001705483,2317.985159,0.168670293,5.227847158,38.98152295,4.537221404,126.709388,0.224978206,0.045460412,4.524962915,6265.209501,0.452755318,0.591439869,1.610646442,0.696205287,30.49416339,0.030019812,80.81524249,0.093320141,10.6635856,75.29330254,70205.8037,1626919.216,3316.919287,0.042708244,258.7759815,0.298817531,0.567132075,45.02722488,0.025043616,6.13731454,0.037346904,69488.85051,16.44408408,0.000556293,58.46944348,0.01592158,0.101115189
986,151.354805,3751,36376,2,0.893489673,0.523604186,25.48681068,48.67571989,50.96076922,52.55473337,57.07013229,57.22761571,36317.75,43.49125303,0.782268486,6779.65477,0.186676068,36376,605,745,16542134669,3.170069246,75,3.920205767,944,44.88914178,671.9113426,664,538,406,30.90462331,674.3545707,0.836423284,16542134669,0.131058888,3289.234635,43.75648286,1252.898064,60.09523497,18.2826644,1.231100381,0.873519595,0.771307081,1.560455326,0.619497422,0.678495852,0.658840732,0.995815186,0.95844369,-0.340577196,0.933088433,0.4765262,6.284358258,0.041541041,5.171482507,0.882262306,0.085602444,12.56871652,4.045495491,4.878441194,7.438374495,1824.675995,0.050161535,29.73905644,4767.39812,5.3479156,46.27927755,151.8240598,5809.244804,5.842126121,0.037177684,0.034551764,2.403680957,0.001219294,2705.865517,0.120600003,6.240780605,50.40640957,4.59016227,188.8719929,0.174383441,0.036454395,4.802017502,10873.39082,0.478871263,0.61349199,1.68437411,0.716030819,38.50088078,0.025663236,63.38509317,0.078739246,12.61197639,80.91552795,195204.4745,7141034.309,6958.290155,0.040783877,207.0795031,0.257241619,0.508647881,44.97547052,0.017453501,6.27871165,0.022129976,193162.5574,21.22068575,0.000388929,79.26008653,0.022840022,0.058124001
496,46.04373656,742,28605,4,0.720288039,0.575728845,27.34362061,47.49392155,41.86884283,60.67124525,56.5154846,62.16912417,28492.95833,34.2093036,0.570758188,7904.183288,0.277408305,28605,72,234,719492539,3.240437886,94,2.335644195,341,51.07643789,146.4900891,138,26,315,38.6364473,158.5959787,0.426127304,719492539,0.116000061,3693.338243,34.18688926,1171.203614,43.41114275,22.45274552,0.460841823,0.959675563,0.421132244,1.069767877,0.278533618,0.795848112,0.793398071,0.997298281,0.970106713,-0.552100566,0.984828948,0.388265719,5.356193381,0.052775361,4.65045617,0.96322117,0.103342408,10.71238676,4.135231776,5.728396836,7.59410816,1489.746233,0.052079924,27.71330049,3318.181751,5.987578289,34.91847579,258.4505156,8243.633106,20.20313564,0.079025394,0.011119865,0.438654742,0.00115941,1442.294238,0.111109726,6.314668721,36.97851645,8.169923264,266.4633428,0.644871782,0.081147187,5.463543839,3903.863423,0.293343804,0.454229357,2.936249023,0.532503992,20.73902347,0.045043451,13.91428571,0.099387755,10.1352551,40.62142857,658934.5643,18356749.69,46786.91945,0.174098004,36.11428571,0.257959184,0.518190407,21.25504634,0.067216124,5.595140912,0.004894249,617187.3181,19.59132201,0.000972125,22.76128553,0.024386853,0.06470665
1720,404.4467084,6545,26,2,0.430871127,0.298813225,2.336702949,7.81994487,5.385164807,5.830951895,4,6.708203932,20.54166667,3.369388461,0.655890381,55.30231539,2.692201966,26,1654,1994.5,87697462,3.767183468,200,1.729964298,2039,113.7692308,1832,1819,1614,425,90.115,1836.567262,-0.117551624,87697462,0.079881657,16755.30769,127.2594322,13654.12277,-144.4836949,91.44291754,13.96501832,0.731733926,2.970695971,2.07336595,4.677281746,0.36799514,0.282658272,0.961113462,0.867911087,-0.8561793,0.996878819,0.313700928,10.25714286,0.093959314,3.655880596,1,0.126190476,20.51428571,2.554609556,26.35198396,3.87314068,10,0.384615385,0.520710059,2.076923077,27.92455621,124.1153846,3.384615385,525.7307692,0.170230663,0.0764,0.574786325,60.93376068,0.053730171,2.019605523,0.079800936,27.82700329,123.0988955,1.084615385,136.6504339,0.081114247,0.077275185,3.800831757,24.00512821,0.946957265,0.973372781,0.026521368,0.978846154,119.7110108,0.076315419,1.444444444,0.080246914,26.17283951,111.2222222,2.555555556,362.1666667,0.155417384,0.088355002,9.111111111,0.50617284,0.734567901,74.47376543,0.072178696,3.794653474,0.692307692,0.469135802,0.040509071,0.200823389,245.9214323,0.659306921,27.21590136
14,154.7380285,1610.338867,346,10,0.52062178,0.270033851,17.26982022,63.95427898,44.59820624,26.92582404,40.71854614,51.15662225,292.9583333,33.29599058,0.346155823,616.2397665,2.103506528,346,838.798584,1162.758606,359191750.4,4.251102382,190.3853912,2.442513048,1241.921387,104.2988387,1011.094399,1020.621094,693.5884399,548.3329468,76.97601897,1018.884903,-0.400934217,359191750.4,0.059256908,15814.56309,201.9626559,26765.14536,-186.3501134,116.1732359,7.28881527,0.881602615,2.040043303,2.494915068,2.846268882,0.456802761,0.385451089,0.986865489,0.922802815,-0.429761294,0.986422099,0.38177625,13.21370407,0.011471745,6.761715212,0.94103623,0.030758276,26.42740813,5.016463989,30.86551278,6.226849626,72.42774566,0.209328745,2.483811688,20.50289017,25.50075178,220.2080925,10.97109827,2818.653179,0.149681051,0.018105507,0.283622658,60.38688206,0.004151235,18.89106783,0.058919167,25.3959516,218.2432804,1.256331353,281.5944291,0.022198574,0.018286028,4.581604796,276.8786357,0.86157078,0.926411739,0.085906715,0.942577851,204.3515604,0.017335045,8.28057554,0.059572486,24.31457999,210.5683453,11.20863309,2748.705036,0.141384901,0.018842335,37.08633094,0.266808136,0.499475244,107.7817881,0.006062733,5.84664539,0.401734104,5.012473474,0.080534011,0.042872325,232.6291039,0.121289666,8.100289197
1111,441.8326614,4812,7429,1,0.595318482,0.512563805,17.80914607,34.74522762,28.23118843,38.63935817,35.12833614,38.94868419,7388.583333,20.68447617,0.62711067,2925.369427,0.395931032,7429,1726,2181,28221077450,4.879277325,232,3.567646515,2808,142.3768486,1940.503971,1925,1369,1439,96.79429727,1949.043877,0.499489949,28221077450,0.040743818,33216.37409,600.8906843,93625.34546,1064.08933,165.0915922,31.73159606,0.676562215,4.330329887,3.581259327,12.71485139,0.303512732,0.210183318,0.991204651,0.934432971,-0.116986019,0.813591041,0.218373638,23.82325682,0.002599362,9.090782369,0.707681434,0.006862217,47.64651364,5.68642983,49.20579706,7.247440106,1540.081168,0.207306659,2.211773823,302.6858258,53.19355197,636.0822453,9.865796204,5910.956656,0.02256567,0.002622768,0.324524803,225.1826397,0.00100395,279.1153147,0.040309854,54.18455666,638.8151585,1.230622874,776.7232373,0.003175682,0.002646218,5.26578759,6048.574666,0.873288503,0.932054216,0.07897494,0.948480982,607.9299237,0.002527245,93.91841155,0.033905564,72.48575128,693.7548736,28.38086643,16030.4278,0.064049062,0.003083072,1039.58917,0.375302949,0.636196251,459.7036713,0.002118558,7.13644647,0.372863104,21.18801353,0.463063692,0.001355287,3928.242223,0.098057837,1.813083163
11,148.2343813,2638,34099,11,0.939241725,0.721329033,33.74396925,46.78027325,54.12023651,63.03173804,65.76473219,67.68308504,33575.54167,43.93798456,0.235151864,21403.47963,0.637472355,34099,899,1091,33786983289,3.565727148,106,2.544044951,1238,59.79308976,992.76404,989,665,573,43.92421246,995.4143265,0.209012471,33786983289,0.094370675,5269.242367,200.794427,2512.366473,61.89985677,30.57770911,1.707990543,0.894160934,0.949520898,1.722946716,0.776118743,0.627588954,0.598044151,0.997068061,0.963147273,-0.339967287,0.948093592,0.4919127,13.91295956,0.023178842,5.845939784,0.90847875,0.04429327,27.82591912,4.471282723,8.071424914,7.483053905,2455.844776,0.07202102,15.56155052,3217.945658,8.491092041,210.9574768,80.85225373,16247.75644,0.478302525,0.00567762,0.05467394,12.38803667,0.000339639,2334.802764,0.094062028,8.528319284,213.4201228,2.558570441,528.0098513,0.014778797,0.005632685,4.726161196,14608.47978,0.582428478,0.727682066,0.611346391,0.788632051,169.6225668,0.004423017,119.6836664,0.082483574,12.7797403,235.2232943,50142.66919,9348657.846,294.9819803,0.006502522,386.6623019,0.266479877,0.530977832,125.4296477,0.003869187,6.478609677,0.042552568,49590.403,5.169826897,0.000505611,151.3546344,0.021177159,0.117817747
1745,59.82428752,4778,23875,43,0.72202409,0.675678992,32.15086758,47.58305046,57.24508713,54.4885309,53.66563146,58.26662853,23279.16667,34.35610869,0.29448264,13388.62713,0.575133437,23875,199,325,1583972061,2.777677154,83,2.036804489,395,43.07172099,252.8873298,239,142,253,35.02441485,257.5740273,0.495556952,1583972061,0.171135637,2392.377923,31.90511575,405.8868757,31.43605094,13.4989756,0.536302096,0.923316164,0.437491234,1.159944488,0.340353641,0.796155541,0.791036481,0.995658613,0.964157504,-0.458652638,0.953491719,0.365140116,5.353694441,0.097716604,4.095963544,0.936954183,0.252997118,10.70738888,3.50503976,3.508819423,7.231419741,952.8690681,0.039910746,47.66830838,4085.86333,3.920061181,35.656,242.8166283,6785.425717,13.01350318,0.045149905,0.02711621,1.300384201,0.000930788,1686.041198,0.140856657,4.044645022,40.54088352,7.573735229,221.0042302,0.393280471,0.039733504,4.790628594,4724.455439,0.388778445,0.501171164,3.404160188,0.642710165,27.99798221,0.02325705,74.59695817,0.141819312,4.13146424,51.94106464,107487.6863,2698562.154,6006.660359,0.03280318,128.3802281,0.244068875,0.506888151,26.50555941,0.017507435,5.764068607,0.022031414,105427.4584,22.47266716,0.000799939,17.64576319,0.024774872,0.037257234
1868,78.86279391,1483,2445,7,0.753418274,0.480839798,14.46461996,30.08199407,46.09772229,47.4341649,24.59674775,47.84349486,2375,22.66432405,0.462140817,1862.739851,0.784311516,2445,293,415,354172390,3.093156936,63,43.32472462,1483,51.47189548,364.0507157,349,229,1254,26.41579504,380.5992423,5.735164517,354172390,0.148833938,12322.8596,47.01082054,186219.5648,2931.135007,61.55734568,5.215795671,0.837086584,1.215547491,1.922696698,3.717996071,0.593764148,0.558400877,0.998189756,0.977780378,-0.239116309,0.868819138,0.493276079,5.73658438,0.034294717,5.365980577,0.977505262,0.065572052,11.47316876,3.917674194,16.69328534,6.504741643,215.1611452,0.088000468,10.43322903,363.8989775,19.76944292,56.73783231,57.14723926,1648.826994,3.325862271,0.050692645,0.07837751,19.18542393,0.003251913,275.4351551,0.145236895,23.97802515,64.03228975,2.071347711,97.30790982,0.108904973,0.04940237,4.111652071,1215.76617,0.638391528,0.775585968,0.394712588,0.825778743,58.30866639,0.039927708,10.1744186,0.059153597,136.1912858,302.3313953,3454.773256,100670.1395,156.6229628,0.045985527,58.09302326,0.337750135,0.602284631,238.1754117,0.022349247,6.164755303,0.070347648,3252.703725,0.578958747,0.004577925,1030.222919,0.019652285,20.8906657
684,42.92772324,909.5177612,1560,15,0.651557001,0.384335726,11.4901531,29.89613592,34.78505426,32.01562119,36.24913792,41.77319715,1450.291667,19.47903667,0.324808408,1907.628328,1.315341163,1560,204.1141907,227.0907639,72548672.21,0.837550365,12.08144379,4.709320534,277.9488525,7.159726791,215.4570702,215.2517624,191.0835419,86.86531067,4.99899443,215.651476,0.555247947,72548672.21,0.689365549,83.81001126,4.350354891,0.8466413,0.181369343,0.371975706,0.231925254,0.227396877,0.220973167,0.776362233,0.180780738,0.891338765,0.890608625,0.99116695,0.963431903,-0.083555291,0.272570097,0.21139009,2.077325944,0.564896233,1.441892811,0.269295142,0.740928049,4.154651888,1.18445732,0.15097524,5.154354299,62.80897436,0.040262163,47.77151709,1075.410256,0.18076882,4.658333333,229.5717949,939.1480769,57.43293608,0.255737001,0.033227367,0.216691385,0.010080753,446.6634844,0.550238973,0.284708696,5.077814226,6.29432976,27.08308718,1.587792153,0.259914497,2.878961791,315.1136679,0.37842204,0.519871795,2.285017788,0.623284003,3.441439632,0.164714924,23.34375,0.364746094,0.77734375,6.71875,21777.78125,87609.82813,5435.432591,0.309869792,9.90625,0.154785156,0.368205734,2.630285404,0.125002056,4.426108501,0.041025641,21183.64063,9.475282934,0.007151993,2.558737046,0.003908777,0.087815137
1278,44.32740883,622,9752,21,0.719160011,0.360651517,17.00949159,47.16323312,45.31004304,42.29657197,47.80167361,55.55177765,9527.541667,33.91791123,0.257624111,8436.290444,0.885463506,9752,147,218,325743407,2.197049499,38,2.777610428,296,21.97165469,180.7480517,179,77,219,15.9818608,182.7641331,0.289065425,325743407,0.250310174,732.8701767,21.62814209,39.07500347,2.971456366,3.672663931,0.913041189,0.601217593,0.669629783,1.405614945,0.459605128,0.702411542,0.689331282,0.989144063,0.935185786,-0.159149968,0.691190435,0.486845166,4.575771388,0.091944179,3.910653766,0.616124838,0.188451177,9.151542777,2.947878978,1.14642628,6.255462782,560.6950369,0.057495389,23.7731974,2441.024815,1.259119761,23.79727235,111.4198113,2295.388946,6.32413662,0.053633066,0.055121691,1.673324799,0.003066979,1554.94548,0.235013099,1.386778466,24.86280109,3.036411114,67.67388939,0.167160322,0.052745408,3.566852087,3529.324574,0.530061843,0.678385499,0.829932511,0.754185831,19.39161703,0.039304161,90.97040169,0.192326431,2.906873941,32.24524313,33498.43975,720854.4123,1687.470988,0.06084499,136.5729387,0.288737714,0.554888504,18.07814501,0.033993011,5.134552785,0.048502871,33073.3652,21.75507666,0.00091241,18.19438225,0.018017538,0.028626719
779,185.2120279,2880,54816,50,0.748017504,0.688247667,41.27154571,59.96612509,77.0584194,105.2330746,105.3850084,106.7707825,54458.20833,44.85571123,0.409314031,16974.73714,0.311702086,54816,972,1285,71257948520,4.373737711,151,4.997685682,2024,97.43976985,1132.843659,1134,540,1484,64.51825291,1140.152613,0.418415739,71257948520,0.059573134,16613.22563,639.1582382,48130.73606,396.3981027,100.5558261,5.04441839,0.904364043,1.525153332,2.297736534,2.61410174,0.54222789,0.491874034,0.998614338,0.975871301,-0.322413699,0.964086419,0.43487223,24.80483986,0.01087679,7.321196744,0.916447421,0.028647466,49.60967971,5.331014485,26.40006113,8.167901519,4364.191915,0.079615293,15.8463695,3265.560931,26.68456831,643.4197862,64.48131932,40644.33671,0.115747739,0.001902361,0.076740168,55.10242185,0.000166669,2405.249991,0.056906835,29.01671172,647.1292817,2.277345604,1455.440042,0.004232171,0.001925184,5.419854185,27707.32489,0.651430107,0.770235529,0.551082991,0.833258374,542.0124253,0.001616583,130.6576212,0.037718713,64.64243227,763.4540993,28122.93129,18355428.83,44.78917373,0.002259535,877.7811778,0.253401033,0.515866898,408.3724134,0.001279585,7.715706866,0.063193228,27872.51711,1.093276977,0.000433138,1305.461934,0.012901558,0.934544944
1706,445.1819786,7957,37534,8,0.672412338,0.436254146,28.58281276,65.5187189,54.3783045,64.07027392,75.96051606,76.75285011,37526.29167,44.05559495,0.289982755,18692.57158,0.498119338,37534,1556,2163,1.32E+11,5.284329754,319,3.207007045,3143,189.020495,1859.131481,1855,1060,2083,132.6870608,1874.220674,0.249859891,1.32E+11,0.029881768,56333.27378,1115.044384,304244.4106,1222.204085,311.4277149,33.38807864,0.80608333,4.417234275,3.619945093,13.59541232,0.302246715,0.209256703,0.995357324,0.951637374,-0.157912457,0.894061463,0.215837004,32.33467841,0.001715897,9.673477129,0.809708079,0.003957055,64.66935683,6.175829809,86.20394838,7.697441568,7838.367027,0.208833778,2.303264612,1121.582299,90.19981738,1171.504609,9.680449726,10282.95711,0.013155793,0.001359014,0.344384364,441.5147921,0.000504876,1041.957245,0.029722208,91.1890689,1178.323264,1.224567284,1419.023013,0.001660647,0.00136083,5.662172676,30771.64153,0.877560357,0.933996254,0.077768549,0.950325954,1124.698005,0.001294719,404.7108531,0.027163625,108.4854709,1279.513256,27.842674,28144.16471,0.036423343,0.001443599,5896.198335,0.395744569,0.653790183,866.9702418,0.001000295,7.46613524,0.396946768,21.49615684,0.834308527,0.000348362,8725.508535,0.075882378,1.140866331
2126,41.68175269,502,384,7,0.647346295,0.622143078,12.39879583,19.92917107,17.49285568,18.35755975,16.40121947,19.02629759,308.125,12.90107506,0.280044492,787.7862202,2.556709842,384,213,268.7,22099292,1.867800543,31,2.516138163,298,17.23190647,238.9635417,236.5,195,103,12.4187011,239.8963101,0.359556468,22099292,0.31008572,446.6653375,10.63962472,19.54953062,1.841729934,2.921532337,0.435333614,0.74071104,0.415719987,1.015322396,0.255534066,0.795408944,0.794101369,0.983412476,0.931180327,-0.337285713,0.840530874,0.398558064,3.164186497,0.146685367,3.106296036,0.79544435,0.264292855,6.328372994,2.650168482,0.839216488,5.420940501,31.63020833,0.082370334,11.390625,119.0729167,0.819335938,10.390625,56.953125,614,7.179958767,0.141638455,0.086687432,0.895831427,0.018920966,92.28831361,0.308703601,0.834849052,10.30070308,2.08855565,22.03659942,0.284086683,0.145701963,2.816733051,193.938212,0.639349709,0.778846154,0.384463369,0.822832925,8.413103219,0.122974194,8.947368421,0.235457064,1.313019391,10,425.0526316,4839,47.18094298,0.223508772,8.263157895,0.217451524,0.456403445,4.848338803,0.129019739,4.303866909,0.098958333,322.9362881,3.067485918,0.026233015,3.257096064,0.028512929,0.211635026
1048,340.978851,5854,763,5,0.896796517,0.499616054,8.696451231,17.40626861,19.23538406,26.92582404,19.92485885,26.94438717,728.5,15.60988106,0.493581764,793.25239,1.088884544,763,1107.4,1666.4,1476229446,5.057496435,306.5,2.733090664,2059,170.9122162,1375.024902,1364,846,1213,123.278135,1390.96007,0.367431476,1476229446,0.03405025,44076.43582,547.4468703,123725.1796,924.7611166,216.6222506,55.36214314,0.591503623,5.693217831,3.928415311,22.33948204,0.263815963,0.172839186,0.979439007,0.903873743,-0.240453567,0.95380497,0.179184872,22.51751777,0.002642765,8.836527584,0.812533306,0.008501605,45.03503555,5.754366817,67.99609844,6.778771482,223.1205767,0.292425395,1.62518444,25.98034076,70.90494685,578.0104849,6.017038008,2768.196592,0.025333451,0.004748749,0.506625907,312.2445648,0.003121996,24.80274651,0.033936239,71.12814513,582.2933856,1.136130718,647.2241245,0.005306169,0.004793527,5.278438391,671.78939,0.919012728,0.957858655,0.045860762,0.968031209,566.7719469,0.004675439,15.00445434,0.033417493,75.53719476,617.4209354,5.810690423,2658.035635,0.025553884,0.005682009,228.2383073,0.508325852,0.741093074,461.7092598,0.004943862,6.282140789,0.588466579,2.922961692,0.08386755,0.012421463,3285.122725,0.224844023,9.702338791
1237,178.5272866,2484,11141,23,0.705640064,0.693768156,23.9616382,34.53839439,38.32753579,43.829214,36.40054945,45.22167622,11023.41667,24.37167484,0.43332344,5527.763132,0.501456427,11141,795,1167,10796570701,4.577893405,196,3.072145789,1618,115.9132197,973.6493133,967,503,1115,81.31043003,984.4209088,0.207934109,10796570701,0.048935312,21091.54033,396.9213696,35896.46009,263.8747278,109.3248512,20.43879724,0.684700724,3.445166637,3.2524429,8.104824584,0.350249958,0.260849628,0.990279325,0.932051219,-0.126431687,0.795858287,0.264653152,19.35708057,0.003877991,8.519853715,0.691130064,0.00876186,38.71416114,5.416140629,32.44091212,7.260820797,1899.250606,0.17047398,3.311787339,545.1883134,33.82796787,412.8065703,13.99290907,5490.5872,0.051252626,0.00435808,0.263727124,117.3726988,0.001546834,492.7680769,0.048456576,34.43196773,414.4710186,1.32193817,541.770721,0.005600862,0.004423381,5.044792368,8599.127125,0.844160633,0.912761594,0.116650338,0.934919142,388.68504,0.004181687,135.7059891,0.041048394,46.05231364,446.2096189,73.60163339,27853.44162,0.241595988,0.005794497,1146.422868,0.346770377,0.61107767,283.1276679,0.004118665,7.039121018,0.296741765,62.24518191,1.090894053,0.000915974,1922.440133,0.081224581,0.714303796
1578,57.60201994,694,22543,35,0.250339188,0.180652471,23.72528009,131.3310577,105.4751155,47.04253395,43.93176527,113.5165186,22208.20833,32.87731036,0.222748324,17153.20829,0.772381456,22543,200,320,1615377435,2.935476528,65,2.796993083,423,37.80698413,263.5842168,265,112,311,27.26555463,267.6893853,0.15324961,1615377435,0.149563935,2180.967656,48.68765642,373.9831496,3.271914793,11.9195755,1.022186177,0.841668996,0.714676054,1.463833748,0.503804822,0.688981827,0.673144819,0.994075742,0.950378796,-0.317508087,0.911755908,0.490302893,6.779546864,0.047819851,4.815834439,0.857277447,0.09490859,13.55909373,3.778925935,3.235440419,6.98920849,1325.787207,0.058811481,22.64658411,3371.619793,3.55895658,53.43978175,110.7922193,4970.524731,3.279783072,0.026001296,0.051409342,3.629193694,0.001202743,2226.539962,0.145801123,3.735327614,56.2139034,3.075413053,152.1166143,0.085001813,0.024944148,4.281257856,8179.09131,0.531951981,0.677361896,0.860183446,0.755444537,44.13246469,0.018250852,113.261233,0.118350296,5.90069542,77.85788924,51815.29676,2731334.737,1207.640491,0.02283204,295.6290491,0.308912277,0.575448597,44.85244361,0.014234379,5.716388529,0.042452202,51260.41615,15.8711049,0.000621235,36.2691199,0.023172826,0.039884712
