ImageID,diagnostics_Image-original_Mean,diagnostics_Image-original_Maximum,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
1333,16.12163721,329,27,1,0.160627646,0.116828794,1.69644607,14.52078726,11.04536102,11.18033989,3.16227766,11.22497216,19.41666667,2.332439875,0.550217546,63.49401724,3.270078141,27,81.6,116.4,260564,1.086048612,20.5,2.269520829,127,10.9382716,97.33333333,97,78,49,7.963718821,98.23705268,0.422756217,260564,0.533607682,176.7407407,2.273380567,1.152637835,0.436049306,0.702035068,0.207547715,0.602195148,0.207547715,0.479453539,0.110702447,0.896226142,0.896226142,0.979245228,0.948113071,-0.486649629,0.672732107,0.207547715,1.440461731,0.49032347,1.334589522,0.663832758,0.607687488,2.880923463,1.127041807,0.227395696,2.892640282,5.814814815,0.215363512,4.628257888,14.40740741,0.307270233,2.185185185,41.07407407,79.59259259,31.48559671,0.744855967,0.103207584,0.526488008,0.038539742,11.55503773,0.525350732,0.328743887,2.296491888,2.35508122,4.431367494,1.890052129,0.729919505,1.744792166,15.39146197,0.677585312,0.806267806,0.458130421,0.818080656,1.919623948,0.596737311,1.5,0.375,0.5,4.5,93.75,133.25,84.15277778,0.402777778,1.5,0.375,0.505873646,3.271179768,0.092324893,2,0.148148148,48.1875,0.752724868,0.597827997,0.4922964,0.016805628,1.855965604
1104,45.28317384,551,14612,95,0.370770876,0.255254865,22.50969527,88.18517627,72.277244,75.80237463,69.72087205,97.44742172,14100.08333,32.69649501,0.20775629,13585.56579,0.96350961,14612,194,281,839940563,2.540641642,48,3.488560922,433,27.71454737,237.202231,235,128,305,19.49833668,239.7559787,0.432245524,839940563,0.201554964,1218.030893,24.28199318,159.7590893,9.839214934,6.42064096,1.072639778,0.712615911,0.742497611,1.486150904,0.515001299,0.67862351,0.661474581,0.993784908,0.948497548,-0.210360422,0.796956853,0.500237825,4.78993333,0.065101465,4.423193304,0.770726611,0.12519912,9.579866659,3.342424867,1.873320184,6.486056522,959.8669587,0.06569032,19.01376207,2945.121133,2.039908399,27.11661648,89.82370654,2070.150014,5.02696107,0.053861185,0.064125923,2.160522875,0.004105399,2017.873528,0.193157373,2.198696607,28.20283338,2.630387121,66.91185653,0.143570938,0.053609737,3.779894192,5983.576274,0.568969511,0.714812904,0.644333764,0.780523394,22.6663734,0.041814615,121.0687204,0.143446351,4.049650727,36.4478673,26253.6872,614876.6114,1239.560418,0.067890446,260.9668246,0.309202399,0.574681544,20.46962382,0.042766583,5.463695976,0.057760745,25953.95429,17.30445017,0.00068385,45.62152056,0.014271199,0.065245617
1010,57.65383042,650,11191,22,0.426932911,0.406991482,22.02479623,54.11611099,40.49691346,45.607017,44.27188724,59.27056605,11031.54167,23.10394882,0.401732593,5965.37656,0.540756382,11191,184,254,534556081,2.205031689,38,3.59936836,352,22.31298169,216.7564114,213,125,227,15.83864232,218.5557261,0.674189233,534556081,0.253552492,783.2635133,17.10685414,45.32039311,4.414700554,3.620117631,1.036709742,0.553654989,0.721089086,1.47768403,0.512652491,0.687012141,0.670772828,0.989985259,0.936763736,-0.128177835,0.637258464,0.490866733,4.057191331,0.090617384,3.948188065,0.574485861,0.155024832,8.114382663,2.906660632,1.164206843,6.252551959,596.1041015,0.053266384,27.32329543,2837.505942,1.336441345,18.89232419,127.3179341,1940.899294,10.14842733,0.072521829,0.05213185,1.421663914,0.004055123,1714.681833,0.234280721,1.515679715,20.21707162,3.429577226,58.02761024,0.26311338,0.07065603,3.674670617,3782.485481,0.514403093,0.653856464,1.062929769,0.743802291,15.77441973,0.051938885,91.66415094,0.172951228,3.991744393,29.50377358,30883.41698,458361.3283,2379.556709,0.085091131,153.9018868,0.290380918,0.556820895,17.26799844,0.048006646,5.21418103,0.047359485,30437.56977,26.13347522,0.000736308,26.15252514,0.016533432,0.036283918
156,37.00327083,453,21206,2,0.809514595,0.643443766,25.30900577,39.33367155,40.49691346,48.37354649,48.01041554,48.51803788,21164.45833,31.84118121,0.577580754,6406.333099,0.302692986,21206,96,127,262841376,1.291710872,16,7.666510481,263,10.19431427,110.4998585,109,67,196,6.752424865,111.3313531,1.263988219,262841376,0.510057114,184.4514524,8.869474817,7.415705639,0.864961545,1.101101904,0.380278933,0.486420671,0.345269456,0.990535472,0.259347316,0.832213851,0.830721045,0.995417008,0.965770779,-0.156755145,0.56555657,0.322939631,2.947755381,0.310996128,2.363451624,0.521400772,0.522733272,5.895510761,1.964039683,0.370345209,5.588937774,962.0630954,0.045367495,39.25118069,10816.27115,0.374601477,9.108931434,318.7396963,2817.796473,39.58294228,0.131048348,0.01426754,0.170675122,0.002150153,3162.20782,0.376832725,0.600981315,9.435129142,12.39035357,110.4949825,1.531272163,0.138117649,3.915736025,2390.903769,0.280636201,0.395464999,5.709210572,0.531179049,5.220183235,0.076114987,63.73488372,0.29644132,2.40835046,14,1047033.684,9277655.591,123997.1349,0.153959237,56.08837209,0.260876149,0.52059276,7.664587711,0.083859516,4.594190059,0.01013864,1037305.302,59.31351116,0.000406475,14.29821563,0.00318236,0.031145122
26,156.7231689,2304,2635,21,0.617224712,0.151247008,10.02685836,66.29458974,42.95346319,70.00714249,61.66036004,70.00714249,2519.083333,40.91865909,0.378362695,2366.305631,0.939351866,2635,774,1206,2533214073,4.508972563,294.5,2.070433789,1493,152.4671838,965.3461101,920,673,820,123.8750879,980.495571,0.450225377,2533214073,0.053229299,29478.4525,241.9401772,72002.4938,577.348772,201.281513,5.743218013,0.944682669,1.767489827,2.438311926,2.514456591,0.494372937,0.431226,0.995134785,0.952422963,-0.355149675,0.978351606,0.405381718,13.89309712,0.008815303,7.509229778,0.973869868,0.035330216,27.78619423,5.464450875,51.75618275,7.575218455,309.7134725,0.11753832,7.973439432,140.259203,47.34058453,219.9612903,31.19962049,5053.780645,0.571451114,0.015585467,0.141222229,35.59705147,0.002219693,114.3785845,0.050843863,47.50231216,226.1656877,1.630906382,340.6899834,0.026284272,0.01530084,5.202871226,1699.09964,0.752659419,0.853101737,0.240735395,0.889948037,205.3063666,0.013441809,19.50363196,0.04722429,48.88434592,246.7191283,203.4067797,34905.46247,3.760658522,0.015687905,90.17191283,0.218333929,0.476187389,120.9650576,0.008245696,7.009077267,0.156736243,162.7005259,0.31748889,0.008130136,497.3670089,0.087510162,4.046653976
1513,115.7543902,1942,146041,11,0.697681963,0.471970091,41.56802885,88.07343859,75.07329752,98.61541462,91.1811384,102.8445429,146263.9583,61.44724949,0.428436472,31334.4858,0.214232448,146041,552,868,73553968156,4.440577769,148,5.528045702,1787,102.4340359,695.4570155,682,30,1757,63.47436901,709.6850468,0.405719625,73553968156,0.060724045,19992.40527,764.0345199,74907.06801,524.0524566,114.932028,8.953812396,0.855376212,2.097272083,2.652037992,4.373467055,0.464520313,0.395609517,0.998250721,0.972081881,-0.235875854,0.923803101,0.379848393,27.15762361,0.00843462,7.780240652,0.875551828,0.020730126,54.31524721,5.347859267,30.9714601,7.82489415,15156.24601,0.10378076,8.425151094,8868.200252,32.07701897,779.4807554,37.37886621,27846.93591,0.058794613,0.001734444,0.116074854,95.51027826,0.000248987,7095.118226,0.058362249,34.06940234,784.3365579,1.783666547,1373.892224,0.003007237,0.001761942,5.264779612,88398.31489,0.723654674,0.831505167,0.30853622,0.874315077,688.7549984,0.001558555,528.4067603,0.035508821,68.43522636,845.6349036,43939.38022,30273081.54,65.00110109,0.002378151,4599.445266,0.309081733,0.57449793,487.2623897,0.001414541,7.632863703,0.101896043,43843.06712,3.677255943,9.82E-05,2887.350908,0.019175298,0.318534408
1497,221.6255092,3311,50014,7,0.716253372,0.532310512,32.46882786,60.99602985,53.23532662,68.73136111,68.26419266,69.19537557,49838.08333,43.68861206,0.491713863,13319.2333,0.267250111,50014,630,1162,40931749063,5.084956566,274,3.672260831,2288,165.5562085,879.764206,860,93,2195,114.2979331,904.6578511,0.565707537,40931749063,0.035013861,44420.76943,1099.602257,200149.7034,2008.718026,242.978849,20.73704008,0.842670596,3.293034904,3.233118891,9.536866846,0.367223111,0.281125363,0.99742711,0.965365814,-0.201285107,0.922150737,0.285536133,32.31156018,0.002930102,9.051742451,0.872245887,0.007064917,64.62312036,5.970384046,65.92897228,7.955588987,7495.482265,0.149867682,4.367541642,1751.183269,71.15950548,1141.073599,17.992842,18315.02497,0.02181006,0.001188868,0.222404332,290.2209411,0.000276605,1547.234474,0.034504452,72.87429648,1152.501985,1.395558937,1562.70998,0.001662273,0.001187847,5.627399075,36791.39417,0.819527579,0.896490521,0.147190529,0.923583732,1072.290854,0.001096484,333.270885,0.028496869,101.9352613,1337.71475,443.0997862,417471.8879,0.527552268,0.001232957,4124.256263,0.352651241,0.616583747,856.3797042,0.000799608,7.68409175,0.233834526,424.8110908,0.845028273,0.000328604,6420.195165,0.042516764,1.231132254
51,130.4302748,1636.713623,3690,13,0.804532519,0.550326471,14.82882006,26.94549662,33.61547263,29,29.54657341,35.90264614,3599.916667,21.67852827,0.40186032,2826.640843,0.785196188,3690,701.5177856,823.1407654,2140364885,2.926260785,68.64562988,2.521127017,895.996521,37.95008352,760.212793,759.9000854,577.7560425,318.2404785,27.91519508,761.6066467,0.106858603,2140364885,0.146746425,2121.193572,60.53797323,340.1711243,8.48806315,11.76949083,1.506406153,0.773055439,0.900200148,1.641764485,0.670564113,0.635158975,0.608721269,0.99136013,0.938458755,-0.245476832,0.857378229,0.50622621,7.613738269,0.039073772,5.064042288,0.781248923,0.073358919,15.22747654,3.788717219,3.318974246,6.62226178,280.6845528,0.076066274,14.05781538,541.4943089,3.481139533,66.03252033,74.25691057,4216.75935,1.638015668,0.019593917,0.05800012,4.795318142,0.001283257,398.3367767,0.145911065,3.532126152,68.21467279,2.428668667,151.9647565,0.04956703,0.019103411,4.024273114,1645.5877,0.596354417,0.740045862,0.552111552,0.79749726,55.75602661,0.01494052,28.14832536,0.134680983,5.476202468,91.28229665,6653.894737,370396.2679,134.5338002,0.021462154,40.02392344,0.191502026,0.433920639,39.71304178,0.01269275,5.77135137,0.056639566,6342.177972,2.629749908,0.003461895,42.84938949,0.025821245,0.222957118
99,136.0303743,2662,8461,1,0.911376554,0.78473492,20.57657918,26.22105714,29.15475947,31.38470965,30.46309242,32.46536616,8422.875,23.8972567,0.728835134,2746.808576,0.326112946,8461,596,862,4274713637,3.860359891,134,3.49791148,1106,83.02028726,703.1541189,675,523,583,57.6813291,710.7922204,1.032965286,4274713637,0.084013874,10799.86562,79.11531951,10807.22971,423.5287026,54.22083515,4.768360793,0.836726697,1.465384717,2.272007567,2.550101552,0.556132393,0.509174875,0.992748837,0.94779068,-0.264909736,0.918954963,0.437287347,8.169814557,0.020331423,6.492915471,0.853772761,0.062547572,16.33962911,4.67345143,14.74729899,7.423883202,591.4410826,0.069902031,20.63616406,710.8413899,17.36671333,92.16948351,74.61115707,3381.783714,2.654228871,0.025016797,0.088985446,15.61301938,0.001355949,482.6643064,0.075388711,18.66463033,103.7896755,2.401642466,177.9959219,0.069571195,0.022665236,4.926538407,4126.924229,0.642644921,0.755893557,0.625756679,0.828633067,93.27530777,0.017420906,39.98219585,0.059320765,22.30488954,206.3620178,7243.458457,317071.0861,221.2970087,0.013395536,191.421365,0.28400796,0.547662244,115.1907792,0.007594382,6.533134466,0.079659615,7085.870293,2.691540106,0.001944373,248.0537628,0.051878116,0.582260003
774,367.798527,4888,415,6,0.25709931,0.135507368,8.440421609,62.28754756,33.24154028,22.84731932,37.01351105,41.68932717,380.2916667,16.01408553,0.438692866,578.630637,1.521544351,415,1558,2065,1349855239,4.960757834,268.5,3.151658829,2360,161.0963217,1791.99759,1787,1142,1218,112.2707933,1803.514133,0.105664783,1349855239,0.037781971,41407.86264,770.4425864,108516.7888,987.9774257,187.4774629,60.06657876,0.512385755,6.050066152,3.924639625,22.93456547,0.247304292,0.154327694,0.977859453,0.898138721,-0.332420735,0.979572953,0.147628462,27.17493944,0.004264316,8.099901774,0.762293701,0.014576343,54.34987888,5.528128779,61.8860104,6.235260707,142.3012048,0.342894469,1.254777181,15.67951807,66.55593555,805.6096386,4.778313253,3350.66506,0.014896312,0.007225631,0.582606071,483.900544,0.00649479,15.03310764,0.037488383,66.84786397,808.7195233,1.107520514,885.7813632,0.007616997,0.007411844,5.119855041,374.9420768,0.934725843,0.96626506,0.035982921,0.974401042,790.3594817,0.007362528,10.10469314,0.036479037,72.00138149,825.1768953,3.635379061,2700.888087,0.014880977,0.009946133,159.2454874,0.574893456,0.786440032,654.1648566,0.009592768,5.879313447,0.66746988,1.390790966,0.058884326,0.016400564,3191.680031,0.323079577,11.11874018
1516,22.18437746,478,7040,12,0.853656673,0.53399956,16.32395827,30.56923543,34.525353,36.79673899,40.26164428,40.60788101,6975.166667,26.09563182,0.459511967,3841.997025,0.550810785,7040,60,105,51496644,1.684559544,21,3.918355536,160,14.21959073,83.42301136,83,24,136,9.268809251,85.5269794,0.517078362,51496644,0.388944183,355.4653796,14.84711216,15.74806296,0.555029361,2.005429585,0.2444664,0.782543112,0.236901462,0.803139105,0.186429394,0.882799296,0.882305763,0.995128286,0.970492026,-0.418924256,0.854544798,0.2303841,3.795625859,0.282386237,2.526825009,0.789069311,0.472855638,7.591251719,2.26707106,0.562473996,5.96263869,346.2519886,0.049183521,46.82340393,2738.167045,0.641144031,15.53153409,351.2465909,5011.749432,27.88633385,0.077613065,0.014448827,0.337512246,0.000965437,772.5409057,0.29712885,0.942885663,17.25780244,14.78562624,217.5761834,1.13416044,0.074718645,4.361151112,673.4259762,0.253644696,0.367395105,6.722015174,0.500174885,9.777657021,0.034417382,16.14705882,0.237456747,1.874567474,26,278649.7059,4164240.676,19861.05585,0.070499533,21.73529412,0.319636678,0.582114023,15.56728344,0.041469998,4.261654342,0.009659091,267931.3668,14.24247665,0.002020636,4.787678637,0.00692411,0.040870903
1055,64.2984981,963,8072,21,0.752640348,0.577698017,18.09633839,31.32490998,32.01562119,35.51056181,35.17101079,38.01315562,7991.583333,23.57639114,0.509706256,3792.445797,0.474554996,8072,252,366,770255122,2.87777229,60,4.607931009,547,36.73307085,305.2304262,298,188,359,25.15222201,308.9062682,1.016648689,770255122,0.162993969,2257.469451,31.71305818,496.4588823,31.55616154,10.06004798,1.770413962,0.698375565,0.952667068,1.766458094,0.850346757,0.630222408,0.600579714,0.992383614,0.943287943,-0.178370379,0.778713013,0.484186408,5.444162662,0.04684165,4.983508398,0.722053269,0.099749057,10.88832532,3.605024617,2.957615485,6.725816575,503.35778,0.062358496,21.0481049,1315.687314,3.688123538,36.57135778,95.32978196,2530.739346,4.767267558,0.042203158,0.058290543,3.499661724,0.002064562,867.6371694,0.151986066,4.077761766,39.56650836,2.726477112,88.14326733,0.123851628,0.040256603,4.15041866,3239.513921,0.564909798,0.706973774,0.702349524,0.779018679,32.71933366,0.030279742,46.41293532,0.115455063,7.941443281,69.14676617,22652.09453,617580.592,976.558675,0.037107243,103,0.256218905,0.517337213,37.88499796,0.018009631,5.845504489,0.049801784,22248.90411,7.487876734,0.001327068,70.47648969,0.023386321,0.153438366
1287,57.91150829,751,5570,13,0.892692929,0.843622041,19.3599908,22.94865457,30.8058436,29.68164416,28.3019434,32.86335345,5502,20.48610166,0.592661046,2543.068931,0.462208094,5570,256,342,507143808,2.501691364,45,3.183482318,441,26.5279188,299.8710952,300,200,241,18.5483285,301.7435296,0.168306333,507143808,0.206696686,1126.483922,21.78148913,121.654622,1.350859743,6.344614975,1.504926995,0.616713643,0.901703796,1.662802217,0.679047851,0.634688927,0.608084879,0.985671728,0.922367865,-0.149486319,0.71425301,0.505828165,4.535580721,0.054312664,4.669658185,0.628430077,0.112401245,9.071161443,3.363345631,1.962385493,6.336807843,406.8093357,0.073035787,14.61557059,1151.300539,1.901091188,22.2951526,88.51382406,1857.579892,6.340652009,0.074306442,0.046829857,1.11518953,0.005805501,788.6888125,0.20004346,2.026613092,22.65319502,2.648421807,57.78807615,0.192162151,0.075752559,3.758930545,2194.184497,0.55330104,0.70783041,0.626052337,0.77014641,17.67610257,0.059449044,29.4195122,0.143509816,5.417346817,24.64878049,27500.59512,599233.8146,1500.475121,0.160675073,56.77560976,0.276954194,0.541993378,12.59289208,0.096323252,5.298802424,0.036804309,26762.34646,11.38017196,0.001696409,25.82919357,0.025109064,0.067176235
1302,55.78743392,1087,15951,123,0.6234925,0.589525863,42.62634865,72.30615539,62.09669879,77.83315489,76.92203845,82.71033793,14571.29167,45.08234558,0.149874409,19249.61331,1.321064306,15951,372,426,2550090627,1.972300055,28,11.28525046,478,17.88874474,399.047019,401,154,324,11.6319327,399.8378007,-1.704170941,2550090627,0.318736596,631.7435105,110.4031622,141.8653098,-11.74895827,3.800289602,0.482213245,0.77392687,0.381403892,1.064894445,0.332561412,0.820913093,0.818104142,0.997602421,0.974952096,-0.344098639,0.851853422,0.333357481,10.46773974,0.177444536,3.205965985,0.796429125,0.321289951,20.93547948,2.750588785,1.070625712,6.409997759,743.903517,0.046636795,36.15290131,5084.16745,1.101894095,110.9645163,166.5099994,18782.67275,1.510619711,0.009739769,0.042509156,4.540182362,0.000610135,2771.909972,0.289493003,1.371761613,110.1519555,4.411270638,495.1502655,0.041127226,0.010118516,3.700014541,4360.127515,0.446605296,0.599330642,1.463001126,0.686180834,75.18954955,0.007192572,131.5778401,0.18454115,3.850938983,106.9887798,37728.35203,4024387.567,357.1366497,0.015284107,151.8190743,0.212929978,0.471482062,49.50861976,0.008255448,5.841248373,0.044699392,37227.86046,6.334540862,0.00067787,35.94159686,0.004014201,0.138949641
511,459.9118628,6973,19743,3,0.973713301,0.52921807,20.82941689,39.35885423,43.32435804,45.607017,43.93176527,46.41120554,19738.79167,38.32423988,0.568873235,6208.914307,0.314553921,19743,1441.2,2173,66060280959,5.553875155,376.5,2.986860184,3022,226.2751679,1806.892114,1807,695,2327,157.1268721,1829.210289,0.016300629,66060280959,0.024889785,81151.16964,2180.488776,510731.4365,255.1173614,416.1403798,79.73991304,0.677694212,6.982100835,4.2313756,30.42239599,0.225476335,0.135914613,0.991243341,0.933531141,-0.099073767,0.807215649,0.141857238,45.78628386,0.000953752,10.49394859,0.682555129,0.002401388,91.57256773,6.388297672,123.9700732,7.525165506,5600.951274,0.283693019,1.267004228,491.3990275,129.8713423,2226.924935,5.716811022,12535.98009,0.00332578,0.000663539,0.472089445,1066.530528,0.000358409,467.7131983,0.024746078,131.2087976,2228.505229,1.137872122,2530.350274,0.000746184,0.000667749,5.820689885,17355.10502,0.918152327,0.957328596,0.046585302,0.96770849,2157.659045,0.000649356,245.0670743,0.022704009,152.3979677,2252.285714,6.962664443,15294.09477,0.004017201,0.000739353,5119.429313,0.474284724,0.716259656,1626.601227,0.0005699,7.30930108,0.546725422,3.617161136,0.515229176,0.000472375,12992.30674,0.197359507,1.147056048
587,185.2120279,2880,54816,50,0.748017504,0.688247667,41.27154571,59.96612509,77.0584194,105.2330746,105.3850084,106.7707825,54458.20833,44.85571123,0.409314031,16974.73714,0.311702086,54816,972,1285,71257948520,4.373737711,151,4.997685682,2024,97.43976985,1132.843659,1134,540,1484,64.51825291,1140.152613,0.418415739,71257948520,0.059573134,16613.22563,639.1582382,48130.73606,396.3981027,100.5558261,5.04441839,0.904364043,1.525153332,2.297736534,2.61410174,0.54222789,0.491874034,0.998614338,0.975871301,-0.322413699,0.964086419,0.43487223,24.80483986,0.01087679,7.321196744,0.916447421,0.028647466,49.60967971,5.331014485,26.40006113,8.167901519,4364.191915,0.079615293,15.8463695,3265.560931,26.68456831,643.4197862,64.48131932,40644.33671,0.115747739,0.001902361,0.076740168,55.10242185,0.000166669,2405.249991,0.056906835,29.01671172,647.1292817,2.277345604,1455.440042,0.004232171,0.001925184,5.419854185,27707.32489,0.651430107,0.770235529,0.551082991,0.833258374,542.0124253,0.001616583,130.6576212,0.037718713,64.64243227,763.4540993,28122.93129,18355428.83,44.78917373,0.002259535,877.7811778,0.253401033,0.515866898,408.3724134,0.001279585,7.715706866,0.063193228,27872.51711,1.093276977,0.000433138,1305.461934,0.012901558,0.934544944
1131,45.91133849,643,5261,2,0.831264445,0.752857558,18.13006878,24.08167199,24.51530134,29.83286778,29.20616373,30.09983389,5226.625,20.0182377,0.705694038,2063.867934,0.394875839,5261,209,279,318519548,2.254791022,34,3.537225541,363,21.89355108,244.441361,244,137,226,14.93612722,246.0559631,-0.098737639,318519548,0.253490221,791.9580232,28.42590396,58.71886865,-1.718325304,3.963056939,1.240177545,0.522607481,0.816011487,1.560998059,0.568755088,0.655625965,0.634042181,0.988061336,0.928926873,-0.111091399,0.613501874,0.508982467,5.267356313,0.079678569,4.201771189,0.549247358,0.16129064,10.53471263,3.017679046,1.300808621,6.110785767,342.555978,0.065112332,17.96876797,1333.612051,1.351427722,29.41665083,105.956092,2982.973769,4.312255871,0.044357549,0.042843723,1.520811205,0.002486478,823.9407,0.231086883,1.56203092,29.84397445,2.985319291,86.07867698,0.127204311,0.045710977,3.661315495,1875.293207,0.523767319,0.677686313,0.786897178,0.749855567,22.64502011,0.035150298,26.95238095,0.160430839,4.721903345,38.95833333,36160.57738,1048791.696,1336.670891,0.070155093,53.02380952,0.315617914,0.580900245,24.02647107,0.039492286,4.94195611,0.031933093,35179.91833,9.621356876,0.001537462,25.56131519,0.01766521,0.062317056
132,41.83920688,678,8759,86,0.736323476,0.675812629,30.61752442,45.30475325,55.47071299,57.14017851,51.2249939,58.56620186,7960.833333,33.35895339,0.202235377,9533.799571,1.197588138,8759,244,303,664545030,2.060180565,29,7.199314165,363,19.00384331,274.2278799,276,102,261,12.41881422,275.4450322,-0.93853423,664545030,0.299579676,669.0356378,57.49883615,66.49743886,-4.6061573,2.910305061,0.398096411,0.755255934,0.368059955,1.011788455,0.259557541,0.820618081,0.818947665,0.996752344,0.969516674,-0.322673563,0.825284087,0.344976428,7.541238803,0.181193755,3.073984499,0.839135027,0.319523065,15.08247761,2.644916753,0.827100368,6.492545689,369.309396,0.04216342,43.58792491,2624.018381,1.15192162,57.3599726,185.6354607,10772.79004,3.33895113,0.020724241,0.04988059,2.73443419,0.001501017,1298.05623,0.254956636,1.522897887,56.94695184,4.8673341,281.0551414,0.09290445,0.02238451,3.880293988,2289.72104,0.443783325,0.580062705,1.761154256,0.687735419,38.8983233,0.016475681,82.41317365,0.164497353,3.217046944,53.79441118,24327.67066,1462630.375,411.8191527,0.032355718,103.8742515,0.207333835,0.459960337,25.06936895,0.014860811,5.738545891,0.05719831,24022.01418,6.373870831,0.001315662,19.24556436,0.00684756,0.102893487
1212,70.21490009,915,2307,27,0.86319207,0.636064403,14.0177098,22.03819258,26,28,29.41088234,30.14962686,2068.791667,19.02319307,0.315293145,2490.275725,1.203734414,2307,201,324.4,160127253,2.888611658,73,2.291815405,415,38.96382751,259.3563069,255,160,255,29.73268177,263.4564463,0.299439697,160127253,0.147348048,2143.605165,20.0916954,256.472574,19.59569961,9.405593581,1.848434193,0.669807637,1.007845682,1.78228062,0.81733686,0.610794127,0.577413576,0.985459523,0.92109147,-0.163719005,0.753935701,0.493009033,4.265923919,0.043942353,4.955846785,0.689869656,0.099465141,8.531847839,3.536396197,2.813506944,6.298730838,180.5240572,0.078250567,15.01863141,339.9319463,3.528152103,27.50715215,55.87993065,948.0394452,5.424499803,0.073297856,0.123310968,5.2979897,0.007435357,262.299005,0.143441681,3.580165724,29.56197137,1.981601644,48.09541108,0.158602478,0.069033439,3.781642125,1227.895206,0.66912347,0.792604448,0.376200018,0.844369962,26.30941239,0.055510164,54.82580645,0.17685744,3.247336108,46.17096774,1521.416129,23536.58387,133.037956,0.057347203,93.89032258,0.302872008,0.565757395,27.25113693,0.036517845,4.955170783,0.134373645,1466.033725,4.586817185,0.004596965,35.47621223,0.044988367,0.200497003
